#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_004350.2	257272	259536	-	1027852	-	SMU_267c	NP_720729.1	754	-	bifunctional glutamate--cysteine ligase/glutathione synthetase
chr	NC_004350.2	259734	261023	+	1027855	purA	SMU_268	NP_720730.1	429	-	adenylosuccinate synthetase
chr	NC_004350.2	261355	262812	+	1029474	sgaT	SMU_270	NP_720731.1	485	-	PTS system ascorbate-specific transporter subunit IIC
chr	NC_004350.2	262880	263161	+	1027854	ptxB	SMU_271	NP_720732.1	93	-	PTS system transporter subunit IIB
chr	NC_004350.2	263227	263712	+	1027857	ptxA	SMU_272	NP_720733.1	161	-	PTS system transporter subunit IIA
chr	NC_004350.2	263751	264416	+	1029478	-	SMU_273	NP_720734.1	221	-	3-keto-L-gulonate-6-phosphate decarboxylase
chr	NC_004350.2	264422	265285	+	1027856	-	SMU_274	NP_720735.1	287	-	L-xylulose 5-phosphate 3-epimerase
chr	NC_004350.2	265288	265998	+	1027859	-	SMU_275	NP_720736.1	236	-	L-ribulose-5-phosphate 4-epimerase
chr	NC_004350.2	266180	266341	-	1029480	-	SMU_276c	NP_720737.1	53	-	hypothetical protein SMU_276c
chr	NC_004350.2	266412	266663	+	1027858	-	SMU_277	NP_720738.1	83	-	hypothetical protein SMU_277
chr	NC_004350.2	266907	267038	+	1027861	-	SMU_278	NP_720739.1	43	-	hypothetical protein SMU_278
chr	NC_004350.2	267523	267732	+	1029482	-	SMU_279	NP_720740.1	69	-	hypothetical protein SMU_279
chr	NC_004350.2	267970	268248	+	1027860	-	SMU_281	NP_720741.1	92	-	hypothetical protein SMU_281
chr	NC_004350.2	269323	269541	+	1027864	-	SMU_283	NP_720742.1	72	-	hypothetical protein SMU_283
chr	NC_004350.2	269566	269973	+	1029408	-	SMU_284	NP_720743.1	135	-	hypothetical protein SMU_284
chr	NC_004350.2	270023	270199	+	1027863	-	SMU_285	NP_720744.1	58	-	hypothetical protein SMU_285
chr	NC_004350.2	270628	272910	+	1027866	-	SMU_286	NP_720745.1	760	-	ABC transporter ATP-binding protein ComA
chr	NC_004350.2	272924	273826	+	1029481	-	SMU_287	NP_720746.1	300	-	ComB, accessory factor for ComA
chr	NC_004350.2	274183	275850	+	1027865	-	SMU_289	NP_720747.1	555	-	transcriptional regulator
chr	NC_004350.2	276429	277520	+	1027868	-	SMU_290	NP_720748.1	363	-	L-ascorbate 6-phosphate lactonase
chr	NC_004350.2	277894	279870	+	1029437	tkt	SMU_291	NP_720749.1	658	-	transketolase
chr	NC_004350.2	280397	281398	+	1027867	-	SMU_292	NP_720750.1	333	-	transcriptional regulator
chr	NC_004350.2	281529	282041	+	1027869	-	SMU_293	NP_720751.1	170	-	hypothetical protein SMU_293
chr	NC_004350.2	282083	282568	+	1029370	-	SMU_294	NP_720752.1	161	-	hypothetical protein SMU_294
chr	NC_004350.2	282568	282951	+	1029390	-	SMU_295	NP_720753.1	127	-	hypothetical protein SMU_295
chr	NC_004350.2	282969	283943	+	1027871	-	SMU_296	NP_720754.1	324	-	hypothetical protein SMU_296
chr	NC_004350.2	284102	286738	+	1029369	polI	SMU_297	NP_720755.1	878	-	DNA polymerase I
chr	NC_004350.2	286831	287259	+	1027870	-	SMU_298	NP_720756.1	142	-	hypothetical protein SMU_298
chr	NC_004350.2	287452	287670	-	1027873	-	SMU_299c	NP_720757.1	72	-	bacteriocin peptide
chr	NC_004350.2	288082	289224	+	1029435	tgt	SMU_300	NP_720758.1	380	-	queuine tRNA-ribosyltransferase
chr	NC_004350.2	289224	289787	+	1027872	-	SMU_301	NP_720759.1	187	-	hypothetical protein SMU_301
chr	NC_004350.2	290214	291227	+	1027875	-	SMU_302	NP_720760.1	337	-	hypothetical protein SMU_302
chr	NC_004350.2	291304	292080	+	1029450	-	SMU_303	NP_720761.1	258	-	hypothetical protein SMU_303
chr	NC_004350.2	292080	292550	+	1027874	-	SMU_304	NP_720762.1	156	-	deaminase
chr	NC_004350.2	292547	293110	+	1027877	-	SMU_305	NP_720763.1	187	-	hypothetical protein SMU_305
chr	NC_004350.2	293667	295016	+	1029442	pgi	SMU_307	NP_720764.1	449	-	glucose-6-phosphate isomerase
chr	NC_004350.2	295182	295982	+	1027876	-	SMU_308	NP_720765.1	266	-	sorbitol-6-phosphate 2-dehydrogenase
chr	NC_004350.2	296004	297869	+	1027879	-	SMU_309	NP_720766.1	621	-	regulator of sorbitol operon
chr	NC_004350.2	297869	298357	+	1029445	-	SMU_310	NP_720767.1	162	-	sorbitol operon activator
chr	NC_004350.2	298437	298979	+	1028201	-	SMU_311	NP_720768.1	180	-	PTS system sorbitol (glucitol) transporter subunit IIC2
chr	NC_004350.2	299070	300080	+	1027880	-	SMU_312	NP_720769.1	336	-	PTS system sorbitol phosphotransferase transporter subunit IIBC
chr	NC_004350.2	300122	300487	+	1029420	-	SMU_313	NP_720770.1	121	-	PTS system sorbitol-specific transporter subunit IIA
chr	NC_004350.2	300738	300899	+	1027878	-	SMU_314	NP_720771.1	53	-	hypothetical protein SMU_314
chr	NC_004350.2	301122	301820	+	1027882	-	SMU_317	NP_720772.1	232	-	tetrahydrodipicolinate succinylase
chr	NC_004350.2	302577	303707	+	1029449	-	SMU_318	NP_720773.1	376	-	hippurate hydrolase
chr	NC_004350.2	304041	304577	+	1027881	-	SMU_320	NP_720774.1	178	-	5-formyltetrahydrofolate cyclo-ligase
chr	NC_004350.2	304564	305235	+	1027884	-	SMU_321	NP_720775.1	223	-	hypothetical protein SMU_321
chr	NC_004350.2	305257	306177	-	1029376	-	SMU_322c	NP_720776.1	306	-	glucose-1-phosphate uridylyltransferase
chr	NC_004350.2	306179	307198	-	1027883	gpsA	SMU_323	NP_720777.1	339	-	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
chr	NC_004350.2	307519	307965	+	1027886	-	SMU_325	NP_720778.1	148	-	deoxyuridine 5\'-triphosphate nucleotidohydrolase
chr	NC_004350.2	307975	308445	+	1029391	-	SMU_326	NP_720779.1	156	-	hypothetical protein SMU_326
chr	NC_004350.2	308403	309803	+	1027885	-	SMU_327	NP_720780.1	466	-	DNA repair protein RadA
chr	NC_004350.2	309887	310387	+	1027888	-	SMU_328	NP_720781.1	166	-	carbonic anhydrase
chr	NC_004350.2	310576	311289	+	1029444	-	SMU_329	NP_720782.1	237	-	hypothetical protein SMU_329
chr	NC_004350.2	311576	313033	+	1027887	gltX	SMU_330	NP_720783.1	485	-	glutamyl-tRNA synthetase
chr	NC_004350.2	313149	313673	+	1027890	-	SMU_331	NP_720784.1	174	-	transcriptional regulator
chr	NC_004350.2	313740	314288	+	1029534	-	SMU_332	NP_720785.1	182	-	hypothetical protein SMU_332
chr	NC_004350.2	314437	315672	+	1027889	-	SMU_333	NP_720786.1	411	-	hypothetical protein SMU_333
chr	NC_004350.2	315869	317059	+	1027892	-	SMU_334	NP_720787.1	396	-	argininosuccinate synthase
chr	NC_004350.2	317402	318784	+	1029354	-	SMU_335	NP_720788.1	460	-	argininosuccinate lyase
chr	NC_004350.2	318879	319238	+	1027891	rnpA	SMU_336	NP_720789.1	119	-	ribonuclease P
chr	NC_004350.2	319222	320037	+	1027894	-	SMU_337	NP_720790.1	271	-	hypothetical protein SMU_337
chr	NC_004350.2	320050	321018	+	1029418	-	SMU_338	NP_720791.1	322	-	RNA-binding protein
chr	NC_004350.2	321128	321730	+	1027893	-	SMU_339	NP_720792.1	200	-	hypothetical protein SMU_339
chr	NC_004350.2	321953	322087	+	1027896	-	SMU_340	NP_720793.1	44	-	50S ribosomal protein L34
chr	NC_004350.2	322265	323164	+	1029424	-	SMU_341	NP_720794.1	299	-	deoxyribonuclease
chr	NC_004350.2	323332	323967	+	1027895	-	SMU_342	NP_720795.1	211	-	hypothetical protein SMU_342
chr	NC_004350.2	324244	324765	+	1027898	-	SMU_343	NP_720796.1	173	-	hypothetical protein SMU_343
chr	NC_004350.2	324866	325123	+	1029372	-	SMU_344	NP_720797.1	85	-	hypothetical protein SMU_344
chr	NC_004350.2	325128	325442	-	1027897	-	SMU_345c	NP_720798.1	104	-	hypothetical protein SMU_345c
chr	NC_004350.2	325540	326157	+	1027900	-	SMU_346	NP_720799.1	205	-	NADH dehydrogenase; NAD(P)H nitroreductase
chr	NC_004350.2	326257	326703	+	1029371	-	SMU_348	NP_720800.1	148	-	histidine triad (HIT) hydrolase
chr	NC_004350.2	326715	327590	+	1027899	-	SMU_349	NP_720801.1	291	-	KsgA/Dim1 family 16S ribosomal RNA methyltransferase
chr	NC_004350.2	327600	328004	+	1027901	-	SMU_350	NP_720802.1	134	-	hypothetical protein SMU_350
chr	NC_004350.2	328549	329421	+	1027903	-	SMU_351	NP_720803.1	290	-	GTPase RsgA
chr	NC_004350.2	329429	330088	+	1029440	-	SMU_352	NP_720804.1	219	-	ribulose-phosphate 3-epimerase
chr	NC_004350.2	330081	330713	+	1029049	-	SMU_353	NP_720805.1	210	-	hypothetical protein SMU_353
chr	NC_004350.2	330720	331994	+	1027905	-	SMU_354	NP_720806.1	424	-	hypothetical protein SMU_354
chr	NC_004350.2	331984	332952	+	1029386	-	SMU_355	NP_720807.1	322	-	CMP-binding factor
chr	NC_004350.2	333020	333835	+	1028620	purR	SMU_356	NP_720808.1	271	-	pur operon repressor
chr	NC_004350.2	334095	334508	+	1027907	-	SMU_357	NP_720809.1	137	-	30S ribosomal protein S12
chr	NC_004350.2	334526	334996	+	1029529	-	SMU_358	NP_720810.1	156	-	30S ribosomal protein S7
chr	NC_004350.2	335165	337246	+	1027906	-	SMU_359	NP_720811.1	693	-	elongation factor G
chr	NC_004350.2	337541	338554	+	1027909	gapC	SMU_360	NP_720812.1	337	-	extracellular glyceraldehyde-3-phosphate dehydrogenase
chr	NC_004350.2	338960	340156	+	1029506	pgk	SMU_361	NP_720813.1	398	-	phosphoglycerate kinase
chr	NC_004350.2	340543	341061	+	1027908	-	SMU_362	NP_720814.1	172	-	hypothetical protein SMU_362
chr	NC_004350.2	341143	341514	+	1027911	glnR	SMU_363	NP_720815.1	123	-	transcriptional regulator; glutamine synthetase repressor
chr	NC_004350.2	341554	342900	+	1029365	glnA	SMU_364	NP_720816.1	448	-	glutamate--ammonia ligase
chr	NC_004350.2	343060	347577	+	1027910	gltA	SMU_365	NP_720817.1	1505	-	glutamate synthase
chr	NC_004350.2	347579	349015	+	1027912	gltB	SMU_366	NP_720818.1	478	-	glutamate synthase
chr	NC_004350.2	349163	349798	+	1029452	-	SMU_367	NP_720819.1	211	-	hypothetical protein SMU_367
chr	NC_004350.2	349984	351666	-	1029401	-	SMU_368c	NP_720820.1	560	-	hypothetical protein SMU_368c
chr	NC_004350.2	351668	351898	-	1027914	-	SMU_369c	NP_720821.1	76	-	hypothetical protein SMU_369c
chr	NC_004350.2	352360	353205	+	1029468	-	SMU_370	NP_720822.1	281	-	ABC transporter ATP-binding protein
chr	NC_004350.2	353198	353911	+	1027913	-	SMU_371	NP_720823.1	237	-	hypothetical protein SMU_371
chr	NC_004350.2	353956	355119	+	1027916	-	SMU_372	NP_720824.1	387	-	hypothetical protein SMU_372
chr	NC_004350.2	355112	355855	+	1029522	-	SMU_373	NP_720825.1	247	-	hypothetical protein SMU_373
chr	NC_004350.2	355842	356552	+	1027915	-	SMU_374	NP_720826.1	236	-	oxidoreductase
chr	NC_004350.2	356563	357471	+	1027918	-	SMU_375	NP_720827.1	302	-	hypothetical protein SMU_375
chr	NC_004350.2	357487	358725	+	1028099	-	SMU_376	NP_720828.1	412	-	aminotransferase
chr	NC_004350.2	358920	359159	+	1027825	-	SMU_378	NP_720829.1	79	-	hypothetical protein SMU_378
chr	NC_004350.2	359137	359274	+	1027919	-	SMU_379	NP_720830.1	45	-	hypothetical protein SMU_379
chr	NC_004350.2	359781	360683	-	1027917	-	SMU_381c	NP_720831.1	300	-	hypothetical protein SMU_381c
chr	NC_004350.2	361058	361912	-	1029451	-	SMU_382c	NP_720832.1	284	-	oxidoreductase
chr	NC_004350.2	362047	363093	-	1027921	-	SMU_383c	NP_720833.1	348	-	reductase
chr	NC_004350.2	363267	363725	+	1029520	-	SMU_384	NP_720834.1	152	-	hypothetical protein SMU_384
chr	NC_004350.2	363736	364422	+	1027920	-	SMU_385	NP_720835.1	228	-	glycoprotein endopeptidase
chr	NC_004350.2	364422	364856	+	1027923	-	SMU_386	NP_720836.1	144	-	ribosomal-protein-alanine acetyltransferase
chr	NC_004350.2	364871	365881	+	1029494	-	SMU_387	NP_720837.1	336	-	UGMP family protein
chr	NC_004350.2	365960	366658	+	1027922	-	SMU_388	NP_720838.1	232	-	branched-chain amino acid ABC transporter permease
chr	NC_004350.2	366648	366971	+	1027925	-	SMU_389	NP_720839.1	107	-	hypothetical protein SMU_389
chr	NC_004350.2	366854	367012	+	1029550	-	SMU_390	NP_720840.1	52	-	hypothetical protein SMU_390
chr	NC_004350.2	367067	367558	-	1027924	-	SMU_391c	NP_720841.1	163	-	hypothetical protein SMU_391c
chr	NC_004350.2	367656	368828	-	1027928	-	SMU_392c	NP_720842.1	390	-	hypothetical protein SMU_392c
chr	NC_004350.2	368963	369478	+	1029507	-	SMU_393	NP_720843.1	171	-	hypothetical protein SMU_393
chr	NC_004350.2	369598	369897	-	1027926	-	SMU_394c	NP_720844.1	99	-	hypothetical protein SMU_394c
chr	NC_004350.2	370156	372432	-	1027929	pepX	SMU_395	NP_720845.1	758	-	x-prolyl-dipeptidyl aminopeptidase
chr	NC_004350.2	372547	373416	+	1029567	glpF	SMU_396	NP_720846.1	289	-	glycerol uptake facilitator protein
chr	NC_004350.2	373588	374346	+	1027927	-	SMU_399	NP_720847.1	252	-	hypothetical protein SMU_399
chr	NC_004350.2	374343	375293	+	1027931	-	SMU_400	NP_720848.1	316	-	secreted esterase
chr	NC_004350.2	375427	375867	-	1027930	-	SMU_401c	NP_720849.1	146	-	hypothetical protein SMU_401c
chr	NC_004350.2	376029	378356	-	1029568	pfl	SMU_402	NP_720850.1	775	-	pyruvate formate-lyase
chr	NC_004350.2	378579	379691	+	1027933	-	SMU_403	NP_720851.1	370	-	DNA polymerase IV
chr	NC_004350.2	379697	380020	-	1029466	-	SMU_404c	NP_720852.1	107	-	hypothetical protein SMU_404c
chr	NC_004350.2	380033	380440	-	1027932	-	SMU_405c	NP_720853.1	135	-	transcriptional regulator
chr	NC_004350.2	380555	381367	-	1027935	-	SMU_406c	NP_720854.1	270	-	hypothetical protein SMU_406c
chr	NC_004350.2	381676	382275	+	1029571	-	SMU_407	NP_720855.1	199	-	hypothetical protein SMU_407
chr	NC_004350.2	382345	383775	+	1027934	-	SMU_408	NP_720856.1	476	-	permease
chr	NC_004350.2	383904	384347	+	1027937	-	SMU_409	NP_720857.1	147	-	hypothetical protein SMU_409
chr	NC_004350.2	384678	385898	+	1029569	brpA	SMU_410	NP_720858.1	406	-	transcriptional regulator
chr	NC_004350.2	386068	386361	-	1027936	-	SMU_411c	NP_720859.1	97	-	hypothetical protein SMU_411c
chr	NC_004350.2	386358	386777	-	1027939	-	SMU_412c	NP_720860.1	139	-	cell-cycle regulation protein
chr	NC_004350.2	386842	387567	+	1029574	-	SMU_413	NP_720861.1	241	-	ABC transporter ATP-binding protein
chr	NC_004350.2	387570	388604	+	1027938	-	SMU_414	NP_720862.1	344	-	ABC transporter permease
chr	NC_004350.2	388663	389445	+	1027941	-	SMU_415	NP_720863.1	260	-	hypothetical protein SMU_415
chr	NC_004350.2	389455	390090	+	1029334	-	SMU_416	NP_720864.1	211	-	tRNA (guanine-N(7)-)-methyltransferase
chr	NC_004350.2	390362	390853	+	1027942	-	SMU_417	NP_720865.1	163	-	ribosome maturation protein RimP
chr	NC_004350.2	390889	392082	+	1029573	nusA	SMU_418	NP_720866.1	397	-	transcription elongation factor NusA
chr	NC_004350.2	392100	392396	+	1027940	-	SMU_419	NP_720867.1	98	-	hypothetical protein SMU_419
chr	NC_004350.2	392389	392691	+	1027943	-	SMU_420	NP_720868.1	100	-	hypothetical protein SMU_420
chr	NC_004350.2	392712	395462	+	1029572	-	SMU_421	NP_720869.1	916	-	translation initiation factor IF-2
chr	NC_004350.2	395696	396046	+	1028307	-	SMU_422	NP_720870.1	116	-	ribosome-binding factor A
chr	NC_004350.2	396531	396761	+	1027944	-	SMU_423	NP_720871.1	76	-	hypothetical protein SMU_423
chr	NC_004350.2	397152	397595	+	1029575	copY	SMU_424	NP_720872.1	147	-	negative transcriptional regulator, CopY
chr	NC_004350.2	397592	399820	+	1028623	copA	SMU_426	NP_720873.1	742	-	copper-transporting ATPase
chr	NC_004350.2	399833	400036	+	1027946	copZ	SMU_427	NP_720874.1	67	-	copper chaperone
chr	NC_004350.2	400277	401104	+	1029578	-	SMU_428	NP_720875.1	275	-	hypothetical protein SMU_428
chr	NC_004350.2	401211	401702	-	1027945	-	SMU_429c	NP_720876.1	163	-	hypothetical protein SMU_429c
chr	NC_004350.2	402054	402923	+	1027948	-	SMU_431	NP_720877.1	289	-	ABC transporter ATP-binding protein
chr	NC_004350.2	402924	403781	+	1029576	-	SMU_432	NP_720878.1	285	-	ABC transporter
chr	NC_004350.2	403795	404253	+	1027947	-	SMU_433	NP_720879.1	152	-	transcriptional regulator
chr	NC_004350.2	404267	404665	+	1027950	-	SMU_434	NP_720880.1	132	-	hypothetical protein SMU_434
chr	NC_004350.2	404987	406165	+	1029580	-	SMU_435	NP_720881.1	392	-	N-acetylglucosamine-6-phosphate deacetylase
chr	NC_004350.2	406250	407086	-	1027949	-	SMU_436c	NP_720882.1	278	-	transposase, ISSmu1
chr	NC_004350.2	407739	412040	-	1029346	-	SMU_438c	NP_720883.1	1433	-	(R)-2-hydroxyglutaryl-CoA dehydratase activator-like protein
chr	NC_004350.2	412321	412932	+	1027953	-	SMU_439	NP_720884.1	203	-	transcriptional regulator
chr	NC_004350.2	413049	413465	+	1029579	-	SMU_440	NP_720885.1	138	-	hypothetical protein SMU_440
chr	NC_004350.2	413462	413920	+	1027951	-	SMU_441	NP_720886.1	152	-	transcriptional regulator
chr	NC_004350.2	413913	414323	+	1027954	-	SMU_442	NP_720887.1	136	-	hypothetical protein SMU_442
chr	NC_004350.2	414522	414629	+	1029581	-	SMU_444	NP_720888.1	35	-	hypothetical protein SMU_444
chr	NC_004350.2	414774	415691	+	1027904	sygA	SMU_445	NP_720889.1	305	-	glycyl-tRNA synthetase subunit alpha
chr	NC_004350.2	415694	417733	+	1027957	sygB	SMU_446	NP_720890.1	679	-	glycyl-tRNA synthetase subunit beta
chr	NC_004350.2	417839	418093	+	1029601	-	SMU_447	NP_720891.1	84	-	hypothetical protein SMU_447
chr	NC_004350.2	418217	418597	+	1027956	-	SMU_448	NP_720892.1	126	-	hypothetical protein SMU_448
chr	NC_004350.2	419086	419895	+	1027960	proB	SMU_449	NP_720893.1	269	-	gamma-glutamyl kinase
chr	NC_004350.2	419899	421149	+	1029582	proA	SMU_450	NP_720894.1	416	-	gamma-glutamyl phosphate reductase
chr	NC_004350.2	421261	421365	+	1027958	-	SMU_451	NP_720895.1	34	-	hypothetical protein SMU_451
chr	NC_004350.2	421452	422402	+	1027961	-	SMU_453	NP_720896.1	316	-	16S rRNA m(4)C1402 methyltransferase
chr	NC_004350.2	422412	422735	+	1029345	ftsL	SMU_454	NP_720897.1	107	-	cell division protein
chr	NC_004350.2	422739	424988	+	1028367	pbp2x	SMU_455	NP_720898.1	749	-	penicillin-binding protein 2X
chr	NC_004350.2	424990	426009	+	1027963	mraY	SMU_456	NP_720899.1	339	-	phospho-N-acetylmuramoyl-pentapeptide-transferase
chr	NC_004350.2	426103	426270	+	1029356	-	SMU_457	NP_720900.1	55	-	hypothetical protein SMU_457
chr	NC_004350.2	426390	427733	+	1027959	-	SMU_458	NP_720901.1	447	-	ATP-dependent RNA helicase
chr	NC_004350.2	427974	428795	+	1027964	-	SMU_459	NP_720902.1	273	-	ABC transporter amino acid binding protein
chr	NC_004350.2	428818	429621	+	1027962	-	SMU_460	NP_720903.1	267	-	amino acid ABC transporter permease
chr	NC_004350.2	429621	430364	+	1028058	-	SMU_461	NP_720904.1	247	-	amino acid ABC transporter ATP-binding protein
chr	NC_004350.2	430413	430637	+	1027966	-	SMU_462	NP_720905.1	74	-	hypothetical protein SMU_462
chr	NC_004350.2	430700	431614	+	1029596	trxB	SMU_463	NP_720906.1	304	-	thioredoxin reductase
chr	NC_004350.2	432078	433538	+	1029339	-	SMU_464	NP_720907.1	486	-	nicotinate phosphoribosyltransferase
chr	NC_004350.2	433535	434359	+	1027968	nadE	SMU_465	NP_720908.1	274	-	NAD synthetase
chr	NC_004350.2	434472	435806	+	1029338	pepC	SMU_466	NP_720909.1	444	-	cysteine aminopeptidase
chr	NC_004350.2	435922	438045	-	1027967	pbp1a	SMU_467	NP_720910.1	707	-	penicillin-binding protein 1a; membrane carboxypeptidase
chr	NC_004350.2	438146	438739	-	1027970	recU	SMU_469	NP_720911.1	197	-	Holliday junction-specific endonuclease
chr	NC_004350.2	438819	439340	+	1029409	-	SMU_470	NP_720912.1	173	-	hypothetical protein SMU_470
chr	NC_004350.2	439446	439784	+	1027965	-	SMU_471	NP_720913.1	112	-	hypothetical protein SMU_471
chr	NC_004350.2	440234	441388	+	1027973	-	SMU_472	NP_720914.1	384	-	N-6 adenine-specific DNA methylase
chr	NC_004350.2	441479	443044	+	1029591	-	SMU_473	NP_720915.1	521	-	hypothetical protein SMU_473
chr	NC_004350.2	443205	443687	-	1027971	luxS	SMU_474	NP_720916.1	160	-	S-ribosylhomocysteinase
chr	NC_004350.2	443832	445439	+	1027977	-	SMU_475	NP_720917.1	535	-	hypothetical protein SMU_475
chr	NC_004350.2	445886	446518	+	1029597	kguA	SMU_478	NP_720918.1	210	-	guanylate kinase
chr	NC_004350.2	446542	446859	+	1027976	rpoZ	SMU_479	NP_720919.1	105	-	DNA-directed RNA polymerase subunit omega
chr	NC_004350.2	446901	449285	+	1027979	priA	SMU_480	NP_720920.1	794	-	primosome assembly protein PriA
chr	NC_004350.2	449333	450280	+	1029600	-	SMU_481	NP_720921.1	315	-	methionyl-tRNA formyltransferase
chr	NC_004350.2	450270	451583	+	1027978	sunL	SMU_482	NP_720922.1	437	-	16S rRNA methyltransferase GidB
chr	NC_004350.2	451622	452365	+	1027981	-	SMU_483	NP_720923.1	247	-	phosphoprotein phosphatase
chr	NC_004350.2	452362	454212	+	1029535	pknB	SMU_484	NP_720924.1	616	-	serine/threonine protein kinase
chr	NC_004350.2	454530	455348	+	1027980	-	SMU_485	NP_720925.1	272	-	hypothetical protein SMU_485
chr	NC_004350.2	455345	456349	+	1027983	-	SMU_486	NP_720926.1	334	-	histidine kinase
chr	NC_004350.2	456336	456983	+	1029476	-	SMU_487	NP_720927.1	215	-	response regulator
chr	NC_004350.2	457027	458442	+	1027972	-	SMU_488	NP_720928.1	471	-	hydrolase
chr	NC_004350.2	458420	458812	+	1027985	-	SMU_489	NP_720929.1	130	-	hypothetical protein SMU_489
chr	NC_004350.2	458891	459667	-	1029528	pflC	SMU_490	NP_720930.1	258	-	pyruvate formate-lyase activating enzyme
chr	NC_004350.2	459798	460544	+	1027982	-	SMU_491	NP_720931.1	248	-	DeoR-type transcriptional regulator
chr	NC_004350.2	460793	463249	+	1027988	pfl2	SMU_493	NP_720932.1	818	-	formate acetyltransferase
chr	NC_004350.2	463268	463936	+	1029527	-	SMU_494	NP_720933.1	222	-	fructose-6-phosphate aldolase
chr	NC_004350.2	463971	465065	+	1027986	gldA	SMU_495	NP_720934.1	364	-	glycerol dehydrogenase
chr	NC_004350.2	465399	466325	-	1027990	cysK	SMU_496	NP_720935.1	308	-	cysteine synthetase A
chr	NC_004350.2	466416	467045	-	1029589	-	SMU_497c	NP_720936.1	209	-	hypothetical protein SMU_497c
chr	NC_004350.2	467118	468419	+	1027989	comF	SMU_498	NP_720937.1	433	-	late competence protein
chr	NC_004350.2	468416	469081	+	1027992	-	SMU_499	NP_720938.1	221	-	late competence protein
chr	NC_004350.2	469160	469708	+	1029501	-	SMU_500	NP_720939.1	182	-	ribosome-associated protein
chr	NC_004350.2	469832	470926	+	1027991	-	SMU_501	NP_720940.1	364	-	hypothetical protein SMU_501
